Ready,Label
jangan lah karena pemilihan kepala daerah dan kepentingan politik sesaat persahabatan dan persaudaraan kita terputus kita adalah saudara,0
pemilihan kepala daerah di beltim di kampung sendiri ahok hanya suara di babel kalah telak pemilihan kepala daerah di dki paling cuma suara,0
iya allah beneran pak ahok akhirnya samperin si emak,0
terimakasih pak untuk tahun nya tahun sbg wakil gubernur tahun sbg gubernur,0
kesimpulan nya tuips mari kita menangkan agus sylvi satu putaran gak perlu pakai putaran segala cuma habiskan waktu,0
dan selamat atas kemenangan nya untuk bapak anies sandi semoga jakarta bisa bersatu lagi,0
bangga masih memiliki putra bangsa seperti pak basuki dan pak jarot,0
teman teman apapun pilihan nya masih ada kehidupan setelah pemilihan kepala daerah mari saling merangkul saat nya jakarta maju dan bahagia bersama,0
selamat atas status baru nya pak aniessandi semangat iya pak semoga semua sesuai dengan janji nya,0
pak ahok tetep semangat yaaa saya akan selalu menghargai kerja keras bapak dan saya ucapkan selamat atas kemenangan paslon nomor yaitu aniessandi,0
terima kasih pak ahok pak djarot kami bangga perna di pimpin sama bapak berdua tetap semangat sukses terus pak,0
terima kasih pak ahok djarot telah bersama kami beberapa tahun ini,0
sumarsono gaya pak ahok yang kerja keras patut dicontoh dan itu bagus,0
kalau semua mau jujur dan pakai hati nurani ahok adalah yang terbaik buat jakarta gubernur yang jujur dan benar perhatian pada warga,0
pak ahok the best aku salut sama pak orang nya sabar dengan cobaan dari tuhan pak ahok is the best,0
terima kasih pak ahok sudah ajarkan kami makna peduli sama rakyat andai di masa depan saya dapat kesempatan,0
hadeuuuh kenapa jadi gaduh gini pemilihan kepala daerah dki iya padahal pemilihan kepala daerah serentak lalu aman aman saja,0
masyarakat transportasi jakarta dukung ahok djarot,0
saya sudah tidak tertarik melihat debat pemilihan kepala daerah dki namun ada yang menarik salah satu cagub sering mengepalkan tangan pada saat menjelas,0
semangat terus maju terus di dalam tuhan god bless you more and forever bapak ahok dan family,0
selamat bertugas pak anis semoga jakarta menjadi lebih baik lagi,0
selamat iya pak kami tunggu program terealisasi jangan kecewakan jakarta,0
saya selalu mendoakan yang terbaik untk bapak dan bapak juga mendapatkan banyak ucapan dari saudara di gaza palestina,0
selamat untk bapak atas kemenangan nya semoga allah memberkahi disetiap langkah yang bapak ambil aminnn salam jari,0
mereka telah siap berikan yang terbaik di ajang debat terbuka,0
pak anies dan pak selamat iya sudah terpilih jadi gubernur dan wagub jakarta,0
kejahatan perbankan yang di spin oleh tim ahy untuk kepentingan pemilihan kepala daerah,0
agus sylvi diprediksi maju di putaran kedua pemilihan kepala daerah dki versi survey grp,0
alhamdulillah sambutan antusias warga di tiap blusukan pak ahok selalu real tidak ada settingan,0
sampai detik ini pak ahok masih harapan terbesar saya prayforjakarta,0
tuhan punya rencana yang indah buat pak ahok dan pak djarot,0
selamat dan terima kasih banyak untuk pak ahok dan pak djarot yang sudah menunjukan bahwa negara ini masih punya orang baik,0
terima kasih pak atas segala kebaikan untuk jakarta yang sudah kalian tancapkan di hati warga jakarta,0
pasti bapak anies sandi kemungkinan besar menang,0
terima kasih kepada pendukung kami percaya lah tuhan tahu yang terbaik jakartapunyasemua,0
gubernur dan wakil gubernur terbaik yang pernah jakarta miliki,0
jelang akhir masa tugas plt gubernur dki akui kinerja ahok,0
pendukung yang telah dibaiat tapi tidak pilih agus sylvi akan terima risiko nya,0
mutiara tetap mutiara pak ahok djarot tuhan pny rencana yang lebih dahsyat untuk bapak ber untuk indonesia maju terus,0
tuhan percayakan hal yang lebih besar lagi kepada pak ahok selain hanya menjadi gubernur dki jakarta,0
i love you pak ahok aku hanya bisa berdoa semoga tuhan memberkati salam jari untuk pa ahok i love you,0
survei terbaru anies sandi melejit jauh tinggalkan ahok djarot,0
aku akui pak ahok itu tangguh sekali dan apa ada nya,0
saya selalu mendukung dan berdoa untuk mu ahokdjarot terimakasih,0
meski badj tidak lagi menjadi pelayan rakyat kami selalu berdoa terbaik buat badja kami bangga pernah memiliki kalian,0
mudah han pak ahok jadi nomor satu di indonesia,0
tps paslon pemilihan kepala daerah dki akan dijaga ketat,0
saya bukan penduduk jakarta tapi saya kagum pada sosok ahok dan jarot allah memang punya rencana lain selamat pada beliau,0
pak anies tolong bongkar lagi masjid yang di bangun pak ahok di daan mogot,0
yang belum pada move on lebih baik besok piknik saja selagi long weekend hehehe,0
semoga bapak bisa meneladani sosok bang yos gubernur jakarta yang sangat cinta,0
pemimpin yang baik pemimpin yang mengerti akan jiwa pemuda lanjutkan pak,0
kami disini mendulungmu untuk jakarta yang maju bukan hanya ekonomi nya tapi juga prestasi sepakbola nya,0
negara kita negara bhineka tunggal ika jadi ga lihat pemimpin dengan agama ras budaya,0
pak kami disini mendulungmu untuk jakarta yang maju bukan hanya ekonomi nya tapi juga prestasi sepakbola nya,0
saya yakin suatu saat pasti pak akan ada patung nya sebagai tanda jasa entah itu di indo atau di madame tussaud,0
doa itu sebaiknya yang baik karena tuhan juga baik kalau doa jelek jahat akan berbalik ke diri yang mendoakan loh,0
badja jakarta tidak butuh kalian lagi tapi indonesia menunggu untuk pengabdian kalian,0
artikel saya untuk mas dari reklamasi penggusuran dp rupiah oke oce hingga figur pemersatu,0
besokgueahok karena terbukti dan teruji dari segi kerja nya ahok untuk dki jakarta lebih baik kemudian tetapahok,0
ga tinggal di jakarta sih tapi rumah ngotot banget dukung pak,0
semangat pemilihan kepala daerah untuk mu pilihan mu dan untuk ku pilihan ku tetapahok,0
tapi perbedaan vital di reklamasi sama perumahan justru gak bisa berkutik sama sekali,0
sabar dulu jangan tergesa nagih beliau belum dilantik baru bulan oktober nanti,0
pak kenapa tidak mampir dulu ke tempat saya orangtua saya ngefans banget,0
semoga lebih maju dengan ada nya gubernur era baru,0
tetap di masyarakat jakarta dan selalu membuat jakarta lebih baik dan hasil nya pun sudah terbukti,0
saya sebagai masyarakat jakarta salut terhadap kepemimpinan pak ahok,0
semua sayang ahok saya berharap ahok bisa jadi presiden selanjutnya bersama pak jokowi,0
bukan lagi milik jakarta lagi ahok tapi milik kita untuk membangun jakarta lebih baik,0
pak ahok jadi cagub di bekasi saja iya pak bekasi mau dipimpin orang seperti bapak biar ada perubahan lebih baik,0
kekalahan ahok adalah kemunduran peradaban di indonesia selamat datang radikalisme akal sehat sudah tidak ada dinegara ini,0
semangat pak ahok bapak sudah berjuang sekuat tenaga dan sudah berusaha melakukan yang terbaik terima kasih pak,0
terima kasih pak sudah mengabdi dijakarta dengan segudang permintaan warga,0
mungkin ada kata kata yang menyakitkan iya pak tapi semoga itu menjadi semangat untuk bapak kedepan nya,0
walaupun bapak tidak menang tapi saya menikmati kerja keras bapak selama menjabat terima kasih untuk bapak ahok,0
miris iya pak ahok sukses slalu buat my idola pak ahok,0
saya lebih suka ahok bantuin jokowi ngurusin indonesia agar lebih cepat maju bukan hanya jakarta,0
pak kok saya pngn peluk bapak sambil bilang pak tetap semangat iya saya selalu mendoakan yang terbaik untuk bapak,0
aya bukan warga jakarta tapi saya sering ke jakarta saya bangga jakarta pernah di pegang bapak jadi rapih pak sekarang,0
maka seyogyanya pilihan ku tetapahok karena terlihat pencerahan pada sistem birokrasi,0
pak ahok tetap menjadi gubenur dihati ku,0
dari lahir di jakarta sampai detik ini baru saya lihat kali pintu air manggarai bersih dari sampah iya pas jaman jokowi sampai ahok tetapahok,0
tidak apa-apa kalah mungkin belum rejekinya iya pak bagi kami bapak tetap pemimpin yang jujur tetap berkarya nyata,0
selama tahun tinggal di jakarta baru tahun terakhir benar benar terasa perubahan dan sadar kalau itu akitbat gubernur nya,0
aku cinta pak ahok terimakasih iya pak atas jasa jasa dan kerja nyata nya selama tahun terakhir,0
tetap semangat pak ahok terimakasih atas semua yang anda berikan untuk jakarta sukses selalu buat pak ahok,0
pak ahok kita tetap mendukung apapun yang terjadi,0
terima kasih banyak buat kinerja keras dari pak ahok dan team selama memimpin dki jakarta tetap semangat selalu pak god bless bapak family,0
bapak ahok sosok yang saya banggakan terimakasih pak sudah merubah jakarta,0
semoga pak ahok selalu dlm lindungan tuhan saya sayang sama pak ahok pak ahok orang baik,0
terima kasih pak basuki sampai kapan pun sejarah akan mencatat bapak membawa perubahan bagi kami warga jakarta,0
lanjutkan perjuangan pak bapak orang baik pasti ditempatkan di tempat yang lebih baik juga,0
kamu lah yang terhebat karena kamu lah kami mendapat inspirasi dan pengalaman yang sangat berharga,0
buat pak ahok tetap berkarya pak masih ada kesempatan lebih baik di,0
pak saya setuju kalau pak jadi gubenur karena kerja pak sangat bagus kerena kerja pak basuki tegas keluarga kami mendukung pak basuki,0
bapak tetap yang terbaik untuk jakarta terima kasih pak untuk semua yang bapak kerjakan selama ini semoga allah selalu meridhoi bapak dalam setiap langkah bapak,0
jabatan bukan hal penting yang terpenting bapak tetap orang terhebat di jakarta tentang kerja keras pak ahok sekali lagi terima kasih pak ahok,0
pak ahok walau saya bukan warga dki saya sangat sedih bapak tidak terpilih lagi jadi gubenur dki,0
hanya bapak lah gubernur satu satu nya yang bisa membawa perubahan di jakarta semangat pak,0
pak ahok saya mempunyai ibu ibu saya selalu mendoakan pak ahok setiap waktu dan setiap pagi jam ibu saya sebenarnya kecewa dengan hasil pemilihan kepala daerah,0
tapi kalah menang itu biasa kekuasaan ada di tangan tuhan asal bapak ahok tidak menjual iman pak ahok dengan jabatan,0
terimakasih banyak pak ahok dan djarot untuk kerja tulus dan keras nya untuk jakarta,0
media asing menyorot hasil pemilihan kepala daerah jakarta,0
ahok banyak belajar di pemilihan kepala daerah dki,0
ini pelajaran yang dipetik ahok dari pemilihan kepala daerah dki,0
ahok lupakan semua masalah kampanye dan pemilihan kepala daerah,0
presiden percaya pemilihan kepala daerah dki hasilkan pemimpin terbaik,0
kapolri pastikan pemilihan kepala daerah dki berjalan lancar dan sejuk,0
pengamat pemilihan kepala daerah dki panas karena partai politik sulit disiplinkan massa,0
partai politik pendukung ahok djarot komitmen jaga pemilihan kepala daerah damai,0
amankan pemilihan kepala daerah dki polisi terapkan dua sistem pengamanan,0
tiga instansi keluarkan maklumat larangan mobilisasi massa di pemilihan kepala daerah dki,0
ternyata baju yang dipakai ahok di debat pemilihan kepala daerah yang saya tonton melalui metro tv sama dengan yang di tv one barusan saya cek,0
sebagai warga negara yang baik kamu wajib ikut mensukseskan pemilihan kepala daerah jakarta temukan performa berbeda debat pemilihan kepala daerah pukul,0
debat terakhir menentukan elektabilitas di pemilihan kepala daerah dki putaran kedua,0
terima kasih bapak ahok dengan jasa bapak selalu membangun jakarta lebih baik lagi,0
salut banget sm pak ahok benar berjiwa kesatria langsung mengucapkan selamat ke pasangan anis dan sandi,0
keluarga sudah ke menggunakan hak pilih nya pagi ini jangan lupa bagi warga jakarta untuk datang ke tps sebelum jam siang,0
terima kasih telah membuat jakarta menjadi lebih baik pak tetap semangat,0
pada akhirnya orang jahat akan jatuh dan orang baik akan dibangkitkan,0
meski dijatuhkan berkali tuhan akan selalu mengangkat yang benar,0
rencana bapak yang di surga itu lebih indah yangg kita inginkan bapak ahok tetap semangat iya pak,0
pak basuki dan pak djarot tetap kuat didalam iman dan pengharapan,0
yakin bahwa ini bukan jalan yang terbaik untuk anda dari hanya sekedar gubernur dan wakil gubernur dki,0
masyarakat indonesia khusus dki melihat pemimpin itu bukan dilihat hasil kerja nya,0
kami sebagai rakyat indonesia yang bukan berasal dari dki turut mendoakan semoga pak basuki dan pak djarot tidak pernah lelah melayani kami dan tetap terus semangat,0
jangan padam untuk kemanusiaan iya pak saya mengenang semua hal manis yang telah bapak perjuangkan,0
saya doakan pak ahok dan tameng nya tidak kejang,0
tetap semangat pak ahok aku selalu dukung pak ahok djarot,0
pemenang debat pemilihan kepala daerah dki malam ini adalah ira koesno,0
selamat buat pasangan no anies sandi pemenang versi quick count terima kasih buat ahok djarot atas kerja luar biasa untuk jakarta,0
semangat pak ahok walaupun saya warga bandung tapi saya yakin pak ahok yang jadi juara,0
yang jelas kerja keras pasti dan jujur tetap pak ahok,0
maaf pak saya tidak bisa ikutan mencoblos ktp saya jakarta tapi saya skrg tinggal bandung saya hanya bisa berdoa,0
semoga ahokdjarot bisa terus melanjutkan visi misi nya untuk membangun kota jakarta agar lebih rapih bersih dan nyaman,0
dalam nama tuhan untuk jakarta yang lebih baik,0
semagat buat pak anies semoga selalu dalam rahmat tuhan yme,0
semua warga dki gunakan hak pilih mu jangan takut kita smua warga yang punya hak dan sehat lahir batin,0
semoga tuhan memberikan seluruh masyarakat dki jakarta keadilan sesuai pemimpin yang benar demi rakyat amin,0
eks pendukung agus sylvi di jakarta timur deklarasikan dukungan untuk ahok djarot,0
ini pasti salah jokowi ahok dan kafir kafir ateis,1
biar saja biar tai nya kena bapak kamu itu iya loh tuh kan gak suka sm ahok jadi biar loh sm bapak loh sm ibu loh kena tai nya,1
angin memporakporandakan basis pemenangan si penista agama cililitan nya alloh ampuni kami dan jakartabanjir,1
prestasi ahok nselain mjadi mafia koruptor dan penista agama diri nya bhasil tenggelamkan jakarta melalui congoran cebon,1
ulama kompak nyatakan harampemimpinkafir pilih ahok murtad,1
kamu pendikan tinggi tapi bodoh gk ada larang bawa agama biar orang islam yang di bayar ahok sadar gk jadi milih ahok gla,1
di tanah abang cina sudah mulai resah dan stres gara si penista agama dan pemilihan kepala daerah pasar jadi sepi sepi sampai minggu lagi tertawa tertawa,1
betul dan semua pihak yang menentang si cina kafir ahok akan di kriminalisasi oleh polisi dengan smua rekayasa hukum nya,1
saya ga habis pikir kenapa fanboy ahok bego bego iya pada ga mengerti sejarah gampang kejebak iklan maaf iya,1
lebih baik pilih ahok drpd pilih yang se iman tapi koruptor dn munafik bodoh kamu,1
ahok si penghina al qur'an dan ulama ini selalu bersikap menjijikkan yaitu sok suci dan merasa paling benar,1
ayo umat islam yang pinter jangan percaya kalau aksi tidak ada hubungan nya dengan pemilihan kepala daerah pihak ahy yang bayar anies yang untung sudah di ude,1
debatfinalpilkadajkt mampuuuusssssss mpok silvy,1
hidup china komunis,1
ini tuh kesalahan jokowi dan ahok si babi ateis,1
kalau ahok menang pemilihan kepala daerah bikin video sex bareng anak nya dong tan,1
keluarga besar kami yang berdomisili di jakarta tidak pilih ahok suara ulama bulat harampilihahok jangangolput,1
ketutunan cina dari luar kota dan pulau mulai kejakarta mau coblos ahok dengan ktp asli tetapi palsu dari kamboja,1
china babi china maling dan usirchina,1
masih mau memilih agus sylvi nanaknya sby dan keluarga koruptor dan blusukanahok dan berjamaahcoblospecinya kamu,1
tangkap ahok dan klompok nya yang melakukan pemalsuan e ktp karena merupakan penghiyanat bagi bangsa dan negara,1
tangkap ahok sekarang juga share jika setuju,1
sayang sekali bangsa ini paling jago kalau merasa rasa yang mendukung pak ahok merasa paling benar yang mendukung mas anies merasa paling suci,1
video ahok menghina agama kristen agama konyol ahokpecahbelahbangsa,1
bukan hanya penista agama bagi jpu ahok pemecah belah bangsa,1
mbak sylviana please anda sehat debatfinalpilkadajkt perjuanganbelumselesai,1
nomor sok tahu lagi lansung di skak wkwkwk debatfinalpilkadajkt,1
ayoo jaga keutuhan nkri tangkap penista agama stopkriminalisasiulama,1
terlihat salah satu pendukung mafia koruptor dan penista agama para gerombolan banci titot lakukan bidikan ke arah,1
tobat yuk sebelum terlambat biar gerombolan jil saja yang kita doakan konsisten bela kekafiran hingga akhir hayat,1
iya allah jika mereka menempuh cara curang untuk memenangkan si penista agama engkau kirimkan lah malaikat maut untuk menyeles kamu,1
kebanyakan fitnah ini mpok silvy debatfinalpilkadajkt saya,1
fpi pendukung ahok kalah jumlah dengan izin allah kita gusur gubernur koruptor dan penista agama,1
jakartabanjir pemimpin nya gak punya akhlak yang baik penista agama,1
tapi twit begini asik kamu kita jadi tahu yang mana akun akun profesional penista agama akun akun buzzer yang kerja nya menghujat,1
ahoker siap bela penista agama,1
sepertinya cucu nya dajjal telah hadir,1
mereka siang malam maki ulama kita nongkrongi medsos ulama nbela penista agama yang sombong nya minta ampun,1
ada apa dengan mayoritas etnis china di dki nmengapa begitu solid mendukung penista agama islam dan ndendam ntidak nasionalis,1
muka nya mpo silvy asam bangett tertawa kena deh habis jahat sih debatfinalpilkadajkt,1
gara belain terdakwa penista agama jadi remek semua sukurin,1
sekumpulan teman penista agama ntdk ada empati buat korban banjir hanya teriak memuji junjunganya,1
penjarakan penista agama atau turun,1
si penista agama jaga mulut saja gabisa apalagi jaga jakarta,1
ahok program paslon no ini program nya ngambang yaiyalah pakkk gak ada program diaa cma ada celaan debatfinalpilkadajkt,1
akui saja ahok dan djarot kalian gagal atasi banjir orang kena banjir anda sibuk sidang kasus penista agama,1
iyaa ahog ngak pantes jadi pemimpin pantesnya penista agama dipenjarakan,1
overdosis membela penista agama,1
tidak masuk diakal kite kalau suara seorang penista agama yang deh dikutuk ame umat islam suara nye bisa tinggi emang sengaja ditinggiin tuh,1
pantasan di pecat dr menteri data saja berbicara sembarangan dan memkasakan betul hahaha ahokpastitumbang paslon pilgubdki,1
penjarakan ahoax penista agama atau jokowi turun konsolidasidewanpkb,1
kenapa dibiarin tim si penista agama main curang maren emang sengaja dibiarin biar nanti digaplok umat islam ramai se jakarta tuh penista,1
hahahahhahaa silvy ohh silvy cacingan amat kamu ahhh wkwkwkwkwkk debatfinalpilkadajkt,1
ahok tahi menfitnah emang kamu tukang caci maki perempuannn asuuu ahokpastitumbang debatfinalpilkadajkt,1
ahokpastitumbang fakta di bilang fitnah dan debatfinalpilkadajkt,1
shame on you silvy ga malu fitnah tuh rasain pak ahok panas skak mat debatfinalpilkadajkt,1
bu silvi anti pns level rendah kata nya debatfinalpilkadajkt,1
hanya orang islam yang bodoh dan bodoh yang memilik ahok debatfinalpilkadajkt,1
fitnah fpi pecah adalah ulah ahoker yang melihat elektabilitas ahok tinggal mereka kelojotan melihat mui nu muhammadi,1
norak banget iklan mantan mendikbud ini tambah gak respech ini lah tenun kebangsaan yang dia maksud kamu,1
yang nebar kebencian itu ahok mbak masa mbak gak tahu sih sampai dia jadi terdakwa loh,1
pertanyaan dari bu sylvi gak mutu amat debatfinalpilkadajkt,1
huuu sylvi tidak tahu apa apa asal ngoceh nobarahokdjarot debatfinalpilkadajkt,1
sylvi kelihatan bloonnya debatfinalpilkadajkt,1
ahoax penista agama kembali mengolok olok surat al maidah cc,1
jakartabanjir pemimpin nya gak punya akhlak yang baik penista agama,1
debatfinalpilkadajkt mati kamu hok,1
yang ga punya program bisa nya cuma fitnah ciri orang yang suka mengambil kjp kontan debatfinalpilkadajkt,1
mpok silvi nyinyir melulu pertanyaan nya tapi sayang sesat maklum sih dese emakemak debatfinaldki debatfinalpilkadajkt,1
hahaha jelas buat pemilihan kepala daerah dasar polisi made in cina pelindung penista agama,1
kurang nya pemberdayaan wanita dki jakarta bisa dilihat dari telak nya perbedaan warna muka dan warna tangan mpok sylvi debatfinalpilkadajkt,1
agus silvy tukang fitnah debatfinalpilkadajkt,1
debatfinalpilkadajkt ya sudah gus sini kalau ga sakit secara fisik daripada verbal saya gebukin kamu ramai,1
keluarga kita gak ada yang maling coyy gak perlu trauma kaleeeee emang keluarga ente,1
juga kaitkan jokowi dengan ahok kata johan budi kata kami sebab jokowi anjing sedangkan ahok babi iya jelas berbeda walaupun otak nya sama,1
bajingan kamu silvy debatfinalpilkadajkt,1
hasil akhir menyatakan melindungi ahok terdakwa penista agama,1
selepas banjir jakarta pendukung ahok mengganti narasi doa semua demi keuntungan sang penista agama,1
tionghoa kata nya kaya kok pada putus sekolah kebanyakan dugem,1
gusur ahok demi indonesia teladan buruk pembangkangan hukum dan anti kemanusiaan di jakarta jangan tertular ke daerah coblospecinya,1
buat ahoker yang takut mati nya gg disholatin tenang ada abu janda ust gadungan yang siap sholatin ahoker jokower,1
mampuuss di tembak dalem banget silvyy kamu urusin tuh dapurr gak punya program suka nya serang terus saya debatfinalpilkadajkt,1
anjing baru kali ini lihat orang bego mau debat pemilihan kepala daerah kerja nya serang karakter shame on you mpok silvy and agus debatfinalpilkadajkt,1
uang taipan tuh nanti dibayar dengan ratusan penggusuran biadab oleh ahok,1
cina asu,1
ketika bicara sylvi kelihatan oke tapi begitu didebat ahok sylvi langsung kekuatan bodoh,1
jangankan banjir tuhan saja dilawan sama ahok jakartabanjir tapi jakarta hari ini bukan banjir hanya genangan,1
ada pemimpim pribumi kenapa pilih pemimpin impor yang g beradab tukang berbohong yuk pribumikan dki milik bangsa ind,1
karena dia ga punya program hanya modal banyak bicara doang,1
pendukung berarti dia bagian dr penista agama tersebut dukung gerakan ini,1
"narkotika, psikotropika, dan obat terlarang yang paling berbahaya adalah ilusi kesucian ahok sang penista",1
emang ahok siapa orang penting dia hanya penista agama,1
cina mah duit nya dari hasil maling di indonesia di balikin lagi berkedok invest plus bawa gembel narapidana dari cina negeri nenek moyang ahok,1
tangkap ahok skrng juga koruptor reklamasi jakarta dan penista agama islam,1
kelihatan banget bego nya mpok silvy and agus debatfinalpilkadajkt,1
yang ahokers kalau gak seneng sama cuitan saya silahkan unfollow karena saya anti ahok si penista agama islam,1
agama di nistakan ulama di lecehkan ini alasan nya harampemimpinkafir,1
cara serang ahok kafir galak,1
anjing ahok kaum babi kamu banyak banyak bicara mnding duel sama saya,1
ahok memang verbal nya keras pelampiasan dan pelarian karena kelelakian nya lunak,1
yang maling itu kan china babi blbi korupsi nya triliunan termasuk si ahok korupsi triliun,1
mimpi djan farid jakarta lebih islami dari aceh jika ahok terpilih itu ibarat babi merindukan halal,1
ridwal kamil memang hebat dan top tidak kaya ahok tukang penista agama dan koruptor,1
itu lah si ahok kutil babi,1
dasar si kutil babi ahok memang tukang bohong selain bohong ahok juga biasa menyalahkan yang lain menutupi kegagalan nya contoh soal banjir,1
si terdakwa penista agama alias si ahok babi jamban tuh yang morfotin uang rakyat jakarta,1
om ahoknya mana om kata nya si babi ahok bisa ngatasi banjir om babi jangan membual om,1
kenapa anak babi jalan nya nunduk karena malu lihat ulah bapak nya yang ngebelain ahok,1
perilaku si babi ini memang benci dengan hal berbau islam cocok dengan ahok,1
ahok si kutil babi kembali ke rumah lembang kenapa jakarta jadi banjir bud,1
jujur orang cerdas dan pintar pilih orang imam dan mampu memimpin bisa sholat bisa ngaji santun sopan tidak seperti babi kafir ahok,1
teman ahok emank tai apalagi pemimpin nya seperti babi,1
mana para babi ahok yang ngejek onta biar di injek sama onta,1
bukannya stigma babi itu milik tuhan kamu si ahok kafir,1
kampungan iya pendukung ahy,1
sudah kamu jangan panik gitu ahok si kutil babi bakal tumbang kok di putaran kedua teruskan cuapcuap mu di sosmed gak berpengaruh,1
ahok tidak layak seperti manusia dia lebih tepat seperti babi yang tidak punya akal pikiran dan jiwa manusiawi,1
ahok btp basuki tai babi,1
yang ada cacimaki penista agama tapi ternyata ketahuan poligami sembunyi apa mau digituin saya sih tidak mau,1
iya trump memang penista agama atau anti islam emang hubungan nya dengan anis apa,1
aseng koplo pembela si penista agama yang durjana nyuruh org lain ngaji,1
itu lah kebodohan para penista agama sudah saat nya pilih pemimpin yang mengerjakan shalat waktu,1
pilih anis sandi doong jangan pilih si penista agama pemecah nkri,1
emang terdakwa penista agama salah nya dimana coba kalau yang biasa bikin isu bohong metrotipu aman saja tuh dewan peres,1
pamor rk jadi seakan tidak ada arti nya jika partai politik pengusung nya pendukung penista agama,1
si ahok pantas nya dinobatkan sbgai babi ngepret,1
yang salah itu mereka menulis terdakwa penista agama coba kalau ditulis baginda yang mulia pasti ga masalah cuih,1
fakta nya cina parasit tuh ngotot belain si penista agama,1
jokowi ratu adil apa dia ga ada keturunan darah biruadanya darah kotor cina babi,1
keren ini apps kawal tps yuk gabung buat pastikan cagub terdakwa penista agama lebih cepat diantar kehabitat nya,1
kalau kamu gak tahu apa apa iya jangan berkoar sembarangan dong kelihatan banget kalau kamu itu beneran bego fuckyou,1
ahmad dhani yang terhormat paling babi paling anjing saya kontol paling lonte tungu saat nya karier mu akan habis,1
kang fakta hari ini partai pendukung si penista agama sangat dibenci rakyat termasuk rakyat jabar,1
plis jangan sok kecantikan selalu pacarin artis yang lagi meletek jijik saya lihat nya,1
paling mau muntah lihat lagak nya jadi orang sok iya banget hoek,1
kalau boleh saya bicara ingin saya katakan ahmad dhani monyet babi anjing tapi itu tidak boleh,1
perempuan kaya kamu lebih baik mati saja deh jelek saja gausa sok jadi make up artist,1
ahmad dhani itu borok sampah babi anjing saya adalah orang pertama yang sangat muak lihat muka dhani dan saya berbangga,1
lah emang sdh jelas si ahok terdakwa penista agama malu woy,1
keputusan erka hari ini harus kita hormati begitupun sebaliknya kami tidak akan memilih partai pendukung penista agama,1
lupakan biarkan karam dg kapal munafik nya kita bangun jabar dg kapal yang bersih delete partai pendukung penista agama dari hati,1
masalah dunia dan masalah nafsu iya kang kata kok bersayap kayak burung hantu,1
penista agama menjadi santri kehormatan yang kasih ini ke ahok otak nya perlu direparasi demi pulkada nama santri yang baik kailan jual belikan,1
payah banget maju jabar pakai partai nasdem pendukung penista agama ente lagi butuh uang iya kang payah kamu,1
polisi yang jadi imam sholat ini adalah seorang penista agama bodoh berislam cuma ikut an copot kapolres jakbar,1
itu lah kebodohan para penista agama sudah saat nya pilih pemimpin yang mengerjakan shalat waktu,1
gak habis pikir dan ntinggal nunggu adzab allah ini negeri pemimpin nya sdh dzalim,1
sini kamu kami tidak mau kampung kami didatangi sama penista agama,1
setuju saya klau ahok dapat gelar santri kehormatan tapi santri kehormatan babi,1
senang dong ada yang fans mati sampai lupa kalau dia bego banget,1
kamu tuh babi anjing mampus kalah jatuh miskin deh bekasisah,1
si ahoak cina anjing kafir penista agama islam,1
aku katakan anjing kepada ahmad dani boleh aku katakan babi kepada ahmad dhani boleh,1
tertawa memaki untuk melawan mah harus drpd ditindas pemimpin munafik melindungi penista agama dan lain-lain agama no islam taubat rot,1
pikiran anak bani sialan g beda jauh sama penista agama penfitnah penipu dan garong,1
itu yang cewek pakai kerudung sedang apa iya setiap kali konfrensi pers ada saja pencitraan islami kaliiii bwahaha,1
seperti ahok dulu nasdem disusul dg cs nya yang mendukung paslon penista agama dan tukang caci maki tai tai,1
kalau mecin jangan dijadiin cemilan mangkan nya kang jadi bego nya bego banget,1
cm didoain kalau saya mah ketemu si penista agama langsung saya ceburin laut yang direklamasi ijin sembunyi buat tumbal reklamasi,1
cabe an bisa nya hanya bbm dan facrbook dan masalah politik mana tahu doi tahu nya berita sampah pencitraan,1
ini manusia apa anjing mati matian rela jadi muadz demi babi ahok kafir,1
ini semua berawal dari ahok jamban yang dibela aparat para kristen serta china kafir yang lain semakin berani menghi,1
kami lebih resah anda jadi presiden hidup anda penuh drama dan pencitraan main ftv saja joko judul nya,1
mana bisa percya lagi sdgkan induk nya penista smp skrg belum ditahan tapi bahkan dibela,1
mari seluruh muslim cyber army mulai skrg ganti semua sebutan a ke menjadi terdakwa penista agama,1
orang islam lebih suka si isu bohong penista agama menjaga lisan dan tindakan dari hal hal yang merusak hubungan,1
nomor koruptor negeri para korupsi diasuh cino babi,1
hajar bleh hanya untuk bela nomor koruptor cuihhhhhh,1
ada cebong gendheng ngamuk belain si homo penista agama hahaha,1
tolol itu banyak yang bela penista agama walau sudah tersangka,1
orang punya saksi anjing dikasus babi tolol,1
si ahok sialan emang gak becus kerja pencitraan mlulu tuh si ahok sialan,1
sini kamu kami tidak mau kampung kami didatangi sama penista agama,1
tanda kiamat x yak masih banyak saja orang muslim yang mengingkari al quran dan pilih penista agama nomor koruptor nomor koruptor,1
janganmaudibohongiahok sebab ahok sumber kekacauan politik ramaikan aski fight,1
matanajwadebatjakarta anies anda sadis topeng mu terbuka lebar malam ini biar warga dki yang menilai apa yang anda katakan adalah pengecut,1
anies mulut nya saja gede realisasi nya gak ada janji terus dari awal bisa nya paling korupsi balik jadi dosen saja bangsat,1
